Plot Rep Block Genotype Lat Loc Year Environment EV_V4 EV_V6 PH_V4 PH_V6 PH_final LO TILL FF MF
7318 2 732 DH_PE0259 37 ROG 2017 2017.ROG 6 5 22.33333333 55.66666667 123 1 7 72 NA
7319 2 732 DH_KE0025 37 ROG 2017 2017.ROG 3 4 27 52 136.3333333 1 1 80 NA
7320 2 732 DH_PE0012 37 ROG 2017 2017.ROG 7 7 32.33333333 71 98 1 5 74 NA
7321 2 733 DH_PE0688 37 ROG 2017 2017.ROG 6 6 25 62.66666667 69.33333333 1 2 68 NA
7322 2 733 DH_KE0395 37 ROG 2017 2017.ROG 3 3 11.33333333 34 110 2 2 91 NA
7323 2 733 DH_PE0154 37 ROG 2017 2017.ROG 5 5 23.33333333 63.33333333 111.3333333 4 5 74 NA
7324 2 733 F2 37 ROG 2017 2017.ROG 5 5 19.66666667 46.66666667 136.3333333 1 2 68 NA
7325 2 733 DH_PE0494 37 ROG 2017 2017.ROG 6 6 32.33333333 74.66666667 151.3333333 1 2 70 NA
7326 2 733 DH_PE0372 37 ROG 2017 2017.ROG 5 5 20.33333333 57.66666667 77 1 6 76 NA
7327 2 733 DH_KE0193 37 ROG 2017 2017.ROG 4 5 22 51.66666667 109 1 6 70 NA
7328 2 733 DH_KE0162 37 ROG 2017 2017.ROG 3 2 9 23 75.33333333 1 1 84 NA
7329 2 733 DH_PE0260 37 ROG 2017 2017.ROG 7 6 34.66666667 68 108.3333333 1 4 68 NA
7330 2 733 DH_KE0078 37 ROG 2017 2017.ROG 5 6 26.33333333 53.66666667 97 1 3 74 NA
7333 2 734 DH_PE0223 37 ROG 2017 2017.ROG 6 6 31.33333333 73.33333333 123.3333333 2 3 70 NA
7334 2 734 DH_PE0659 37 ROG 2017 2017.ROG 6 6 30.33333333 79 122 1 5 70 NA
7335 2 734 DH_PE0110 37 ROG 2017 2017.ROG 5 6 21.66666667 59.33333333 83 1 6 70 NA
7336 2 734 DH_KE0133 37 ROG 2017 2017.ROG 4 5 17 45 112 3 4 72 NA
7337 2 734 DH_PE0204 37 ROG 2017 2017.ROG 6 7 26.66666667 71.66666667 120 2 4 66 NA
7338 2 734 DH_PE0025 37 ROG 2017 2017.ROG 6 6 27.66666667 68.33333333 89.66666667 1 4 64 NA
7339 2 734 DH_PE0363 37 ROG 2017 2017.ROG 7 7 33.66666667 87 148.6666667 2 6 68 NA
7341 2 735 DH_KE0497 37 ROG 2017 2017.ROG 6 7 35.66666667 78 136.6666667 1 5 68 NA
7342 2 735 DH_PE0706 37 ROG 2017 2017.ROG 6 7 31.66666667 76.33333333 138.3333333 4 3 68 NA
7343 2 735 DH_PE0113 37 ROG 2017 2017.ROG 6 6 26 60 79 1 7 70 NA
7344 2 735 DH_PE0114 37 ROG 2017 2017.ROG 5 6 27.66666667 71.33333333 147.6666667 1 4 78 NA
7345 2 735 DH_KE0060 37 ROG 2017 2017.ROG 6 7 26 71.33333333 138 1 3 64 NA
7346 2 735 DH_KE0047 37 ROG 2017 2017.ROG 4 6 33 75.66666667 110.6666667 9 5 70 NA
7347 2 735 DH_KE0442 37 ROG 2017 2017.ROG 7 7 33 75.33333333 157.6666667 7 4 74 NA
7348 2 735 DH_PE0657 37 ROG 2017 2017.ROG 6 7 31.66666667 67.33333333 91.66666667 1 6 80 NA
7349 2 735 DH_KE0096 37 ROG 2017 2017.ROG 7 8 32.33333333 65.33333333 134.6666667 1 4 66 NA
7350 2 735 DH_KE0525 37 ROG 2017 2017.ROG 7 7 28 68 130.6666667 1 2 70 NA
7351 2 736 DH_KE0053 37 ROG 2017 2017.ROG 6 6 30 68.66666667 138.3333333 8 2 70 NA
7352 2 736 DH_PE0251 37 ROG 2017 2017.ROG 5 5 22.66666667 62.33333333 113 1 4 78 NA
7354 2 736 DH_PE0532 37 ROG 2017 2017.ROG 4 6 30 69.66666667 120.3333333 1 3 70 NA
7355 2 736 DH_KE0453 37 ROG 2017 2017.ROG 6 7 30 77.33333333 128 9 5 68 NA
7356 2 736 EP1 37 ROG 2017 2017.ROG 6 7 23.33333333 59.33333333 128.3333333 1 1 72 NA
7357 2 736 DH_LL0095 37 ROG 2017 2017.ROG 6 6 23.33333333 54.33333333 85 1 1 64 NA
7358 2 736 DH_PE0328 37 ROG 2017 2017.ROG 6 6 29.33333333 65.33333333 116.6666667 1 4 70 NA
7359 2 736 DH_KE0556 37 ROG 2017 2017.ROG 5 5 21.33333333 56.66666667 96 1 3 76 NA
7360 2 736 DH_KE0373 37 ROG 2017 2017.ROG 6 6 23.33333333 59.33333333 117.6666667 1 4 64 NA
7361 2 737 DH_KE0274 37 ROG 2017 2017.ROG 4 6 23 69.33333333 177.6666667 1 1 82 NA
7362 2 737 DH_PE0400 37 ROG 2017 2017.ROG 6 6 25.66666667 69.66666667 122.6666667 1 4 70 NA
7363 2 737 DH_KE0557 37 ROG 2017 2017.ROG 6 6 27.33333333 70 132 1 1 72 NA
7364 2 737 DH_PE0033 37 ROG 2017 2017.ROG 6 6 26.66666667 71.33333333 114 1 6 70 NA
7365 2 737 DH_PE0712 37 ROG 2017 2017.ROG 6 5 27.66666667 57.33333333 115.6666667 2 1 70 NA
7366 2 737 DH_KE0062 37 ROG 2017 2017.ROG 4 6 27 68.66666667 139.3333333 1 2 76 NA
7367 2 737 DH_PE0024 37 ROG 2017 2017.ROG 5 6 28.66666667 74 128.6666667 1 3 68 NA
7368 2 737 DH_PE0281 37 ROG 2017 2017.ROG 7 6 34.33333333 81.33333333 124 1 5 68 NA
7369 2 737 DH_PE0190 37 ROG 2017 2017.ROG 6 5 22 56.66666667 72.33333333 1 5 72 NA
7370 2 737 DH_KE0510 37 ROG 2017 2017.ROG 6 5 22 59 133.3333333 1 4 70 NA
7371 2 738 DH_KE0012 37 ROG 2017 2017.ROG 6 7 29 70 117 3 1 68 NA
7372 2 738 DH_KE0437 37 ROG 2017 2017.ROG 7 7 32.66666667 78.33333333 119.6666667 1 6 66 NA
7373 2 738 DH_KE0036 37 ROG 2017 2017.ROG 4 4 14.66666667 42.33333333 132.3333333 6 1 76 NA
7374 2 738 DH_PE0674 37 ROG 2017 2017.ROG 5 5 24.66666667 65.66666667 87.33333333 3 4 68 NA
7375 2 738 DH_PE0010 37 ROG 2017 2017.ROG 6 6 27 65 96.66666667 1 5 70 NA
7376 2 738 DH_PE0457 37 ROG 2017 2017.ROG 6 6 32 71.66666667 124.6666667 1 6 64 NA
7377 2 738 DH_PE0156 37 ROG 2017 2017.ROG 5 6 24 64.66666667 102.6666667 1 6 72 NA
7378 2 738 DH_PE0723 37 ROG 2017 2017.ROG 5 6 21.33333333 58.66666667 94 1 4 68 NA
7379 2 738 DH_KE0425 37 ROG 2017 2017.ROG 7 6 32.66666667 70 150 1 1 70 NA
7380 2 738 DH_PE0099 37 ROG 2017 2017.ROG 7 6 32.33333333 74.66666667 91 1 6 68 NA
7381 2 739 DH_LL0090 37 ROG 2017 2017.ROG 6 6 25.66666667 69 124 1 1 68 NA
7382 2 739 DH_KE0248 37 ROG 2017 2017.ROG 4 5 21.33333333 58 144.3333333 1 1 72 NA
7383 2 739 DH_KE0058 37 ROG 2017 2017.ROG 6 7 21.66666667 58.33333333 111.6666667 1 2 68 NA
7384 2 739 DH_KE0333 37 ROG 2017 2017.ROG 3 6 31 68.33333333 140 1 2 72 NA
7385 2 739 DH_KE0129 37 ROG 2017 2017.ROG 6 4 22 55.66666667 121.3333333 1 1 74 NA
7386 2 739 DH_KE0006 37 ROG 2017 2017.ROG 5 5 22.33333333 62 118 1 3 76 NA
7387 2 739 DH_PE0375 37 ROG 2017 2017.ROG 5 5 22 61 131 1 1 80 NA
7389 2 739 DH_PE0246 37 ROG 2017 2017.ROG 5 5 24.66666667 50 96.66666667 1 4 72 NA
7391 2 740 DH_KE0146 37 ROG 2017 2017.ROG 6 6 25.33333333 76.66666667 182.6666667 2 3 84 NA
7393 2 740 DH_PE0138 37 ROG 2017 2017.ROG 5 5 23.33333333 52 88.66666667 1 6 74 NA
7396 2 740 DH_KE0149 37 ROG 2017 2017.ROG 6 7 31 71.33333333 164 3 1 70 NA
7398 2 740 DH_KE0037 37 ROG 2017 2017.ROG 5 6 24 61.33333333 139.6666667 1 1 70 NA
7399 2 740 DH_PE0651 37 ROG 2017 2017.ROG 6 6 23.66666667 63.66666667 102.3333333 1 4 70 NA
7400 2 740 DH_PE0383 37 ROG 2017 2017.ROG 6 6 33 71.33333333 148.3333333 2 6 72 NA
7401 1 741 DH_PE0196 38 ROG 2017 2017.ROG 6 8 33 85 121.6666667 1 6 68 NA
7402 1 741 DH_PE0498 38 ROG 2017 2017.ROG 6 6 37 72.33333333 95.33333333 1 6 72 NA
7403 1 741 DH_PE0063 38 ROG 2017 2017.ROG 5 6 20.33333333 67.33333333 107 1 2 74 NA
7404 1 741 DH_PE0087 38 ROG 2017 2017.ROG 6 7 37 87.33333333 126.3333333 1 4 72 NA
7405 1 741 DH_PE0034 38 ROG 2017 2017.ROG 7 5 37 87.33333333 114.3333333 1 1 72 NA
7406 1 741 DH_KE0301 38 ROG 2017 2017.ROG 6 6 27.66666667 76 160.6666667 1 4 68 NA
7407 1 741 DH_PE0214 38 ROG 2017 2017.ROG 6 6 22.33333333 70.33333333 149.3333333 1 4 72 NA
7408 1 741 DH_PE0219 38 ROG 2017 2017.ROG 5 5 21.33333333 63 132.6666667 1 2 78 NA
7409 1 741 DH_PE0174 38 ROG 2017 2017.ROG 6 5 26.66666667 68.66666667 123.6666667 1 4 74 NA
7410 1 741 DH_KE0578 38 ROG 2017 2017.ROG 7 6 32.66666667 77.66666667 161.3333333 1 4 74 NA
7411 1 742 DH_KE0259 38 ROG 2017 2017.ROG 5 6 31.33333333 76 115 5 4 72 NA
7412 1 742 DH_KE0137 38 ROG 2017 2017.ROG 5 6 26.66666667 61 124.6666667 1 3 64 NA
7413 1 742 DH_PE0357 38 ROG 2017 2017.ROG 5 7 35 90.66666667 95.66666667 1 4 72 NA
7414 1 742 DH_KE0587 38 ROG 2017 2017.ROG 5 5 31.66666667 66 135.3333333 1 1 68 NA
7415 1 742 DH_KE0121 38 ROG 2017 2017.ROG 5 5 21 60 121.6666667 2 1 72 NA
7416 1 742 DH_PE0353 38 ROG 2017 2017.ROG 6 4 22.33333333 60 112 1 4 72 NA
7417 1 742 DH_KE0106 38 ROG 2017 2017.ROG 6 7 25 68 142 1 1 78 NA
7418 1 742 DH_PE0529 38 ROG 2017 2017.ROG 6 7 26.33333333 68.33333333 144.3333333 1 5 74 NA
7419 1 742 DH_KE0418 38 ROG 2017 2017.ROG 5 6 28 64.33333333 154.3333333 1 4 82 NA
7420 1 742 DH_KE0323 38 ROG 2017 2017.ROG 5 5 23.66666667 54.33333333 133.3333333 1 1 66 NA
7421 1 743 DH_KE0105 38 ROG 2017 2017.ROG 6 6 24 79.33333333 129.3333333 6 5 68 NA
7422 1 743 DH_KE0583 38 ROG 2017 2017.ROG 6 6 24.33333333 70 142.3333333 8 3 66 NA
7423 1 743 DH_KE0215 38 ROG 2017 2017.ROG 5 6 27 67.66666667 155 1 2 74 NA
7424 1 743 DH_PE0598 38 ROG 2017 2017.ROG 5 5 18.66666667 53.66666667 124 1 1 74 NA
7425 1 743 DH_KE0621 38 ROG 2017 2017.ROG 6 7 32.33333333 72.33333333 139 1 2 72 NA
7426 1 743 DH_KE0176 38 ROG 2017 2017.ROG 6 6 22 56 129.6666667 1 4 68 NA
7427 1 743 DH_KE0007 38 ROG 2017 2017.ROG 5 6 27 64.33333333 131.6666667 9 1 74 NA
7428 1 743 UH006 38 ROG 2017 2017.ROG 6 7 35 82.33333333 135.6666667 1 1 66 NA
7429 1 743 DH_PE0178 38 ROG 2017 2017.ROG 6 6 27.66666667 64.33333333 100.3333333 1 5 72 NA
7431 1 744 DH_KE0237 38 ROG 2017 2017.ROG 5 7 25.66666667 65.66666667 153.6666667 1 4 68 NA
7432 1 744 DH_KE0292 38 ROG 2017 2017.ROG 5 6 25.66666667 57.66666667 188 4 1 72 NA
7433 1 744 DH_PE0339 38 ROG 2017 2017.ROG 6 6 25.33333333 75.33333333 176 1 5 82 NA
7434 1 744 DH_KE0139 38 ROG 2017 2017.ROG 6 7 27.33333333 80 161 4 3 74 NA
7435 1 744 DH_KE0581 38 ROG 2017 2017.ROG 6 6 25.33333333 62.33333333 111 1 1 72 NA
7437 1 744 DH_KE0582 38 ROG 2017 2017.ROG 6 7 25.66666667 63.66666667 134.6666667 7 4 72 NA
7438 1 744 DH_PE0171 38 ROG 2017 2017.ROG 6 6 30.66666667 68.33333333 101.6666667 1 6 68 NA
7439 1 744 DH_KE0487 38 ROG 2017 2017.ROG 5 6 24 53.66666667 148.3333333 1 2 72 NA
7440 1 744 DH_KE0334 38 ROG 2017 2017.ROG 5 5 19.33333333 49 134 1 1 66 NA
7441 1 745 DH_PE0634 38 ROG 2017 2017.ROG 6 6 23.66666667 60.66666667 119.3333333 3 4 72 NA
7442 1 745 DH_PE0085 38 ROG 2017 2017.ROG 6 6 26.66666667 76.33333333 147 8 5 74 NA
7443 1 745 DH_KE0699 38 ROG 2017 2017.ROG 5 5 24.33333333 58.66666667 135.6666667 1 4 74 NA
7444 1 745 DH_KE0585 38 ROG 2017 2017.ROG 5 6 25.66666667 63.33333333 144 2 1 70 NA
7445 1 745 DH_PE0275 38 ROG 2017 2017.ROG 7 6 29.66666667 64.66666667 116 1 1 74 NA
7446 1 745 F283 38 ROG 2017 2017.ROG 6 6 24.33333333 74.66666667 143.6666667 1 4 68 NA
7447 1 745 DH_KE0101 38 ROG 2017 2017.ROG 6 6 29.66666667 71.33333333 164 1 4 74 NA
7448 1 745 DH_PE0507 38 ROG 2017 2017.ROG 6 6 31 79.33333333 118 1 4 72 NA
7449 1 745 DH_PE0345 38 ROG 2017 2017.ROG 5 6 28.66666667 81.66666667 190 1 1 72 NA
7452 1 746 DH_PE0286 38 ROG 2017 2017.ROG 6 7 28.33333333 75.66666667 117 1 4 70 NA
7453 1 746 DH_PE0271 38 ROG 2017 2017.ROG 5 6 40.66666667 90.33333333 133.3333333 8 3 74 NA
7454 1 746 DH_KE0549 38 ROG 2017 2017.ROG 4 5 22.33333333 61 169 5 4 76 NA
7455 1 746 DH_KE0589 38 ROG 2017 2017.ROG 6 6 29.33333333 66.66666667 201 1 1 78 NA
7456 1 746 DH_PE0352 38 ROG 2017 2017.ROG 7 6 34.66666667 81.66666667 137.3333333 2 5 74 NA
7457 1 746 DH_KE0337 38 ROG 2017 2017.ROG 5 5 21.66666667 55 151 1 4 74 NA
7459 1 746 DH_KE0713 38 ROG 2017 2017.ROG 6 7 27 69.66666667 125.6666667 1 1 72 NA
7460 1 746 DH_KE0612 38 ROG 2017 2017.ROG 7 7 39 76 143 1 4 64 NA
7461 1 747 DH_KE0516 38 ROG 2017 2017.ROG 6 6 32 74.33333333 175.3333333 2 2 68 NA
7462 1 747 DH_PE0424 38 ROG 2017 2017.ROG 5 6 30.66666667 76 165.3333333 2 2 72 NA
7463 1 747 DH_KE0289 38 ROG 2017 2017.ROG 6 7 31 67.33333333 140.3333333 2 1 72 NA
7464 1 747 DH_KE0204 38 ROG 2017 2017.ROG 6 6 29 67.33333333 152 1 4 74 NA
7465 1 747 DH_PE0106 38 ROG 2017 2017.ROG 6 6 27 68 119.3333333 4 1 74 NA
7466 1 747 DH_PE0418 38 ROG 2017 2017.ROG 6 5 32 87 146.6666667 2 4 72 NA
7467 1 747 DH_LL0128 38 ROG 2017 2017.ROG 5 6 26 71 116 1 1 66 NA
7468 1 747 DH_KE0052 38 ROG 2017 2017.ROG 5 6 21.33333333 68.33333333 116 1 1 70 NA
7469 1 747 DH_KE0066 38 ROG 2017 2017.ROG 5 5 19 50 160.3333333 1 1 82 NA
7470 1 747 DH_PE0101 38 ROG 2017 2017.ROG 6 6 24.66666667 73 116.3333333 1 3 70 NA
7471 1 748 DH_KE0124 38 ROG 2017 2017.ROG 5 6 27 77 184.6666667 1 3 84 NA
7472 1 748 DH_KE0520 38 ROG 2017 2017.ROG 6 6 33 76.66666667 154.6666667 1 1 70 NA
7473 1 748 DH_KE0586 38 ROG 2017 2017.ROG 5 5 23.33333333 57.66666667 128.3333333 3 1 70 NA
7476 1 748 DH_KE0278 38 ROG 2017 2017.ROG 6 6 27 65 140.3333333 1 4 72 NA
7477 1 748 EP44 38 ROG 2017 2017.ROG 6 5 19.33333333 52 106.3333333 1 2 80 NA
7479 1 748 DH_KE0164 38 ROG 2017 2017.ROG 6 5 21 55 104.6666667 1 4 66 NA
7480 1 748 DH_PE0624 38 ROG 2017 2017.ROG 6 6 28.66666667 63.33333333 145.3333333 2 1 68 NA
7481 1 749 DH_PE0202 38 ROG 2017 2017.ROG 5 4 23 55.66666667 101.3333333 1 2 78 NA
7482 1 749 DH_KE0734 38 ROG 2017 2017.ROG 6 6 29 75 115 1 6 76 NA
7484 1 749 DH_PE0333 38 ROG 2017 2017.ROG 6 6 25.33333333 57.66666667 115 1 3 74 NA
7485 1 749 DH_KE0291 38 ROG 2017 2017.ROG 5 5 18.33333333 53 109.3333333 1 4 72 NA
7486 1 749 DH_KE0590 38 ROG 2017 2017.ROG 7 5 28.66666667 54.33333333 165.3333333 4 2 74 NA
7487 1 749 DH_KE0213 38 ROG 2017 2017.ROG 4 5 15.66666667 42.66666667 79 4 1 80 NA
7488 1 749 DH_PE0230 38 ROG 2017 2017.ROG 6 5 24.66666667 54 104 1 4 80 NA
7489 1 749 DH_KE0080 38 ROG 2017 2017.ROG 6 6 28.33333333 59 137.6666667 1 3 72 NA
7490 1 749 DH_PE0402 38 ROG 2017 2017.ROG 5 5 22 56.33333333 137 1 3 70 NA
7492 1 750 DH_PE0060 38 ROG 2017 2017.ROG 6 6 31.66666667 73.66666667 110 1 4 66 NA
7493 1 750 DH_PE0224 38 ROG 2017 2017.ROG 4 4 25 61.33333333 107.6666667 1 2 72 NA
7494 1 750 DH_PE0479 38 ROG 2017 2017.ROG 6 6 31 68.66666667 113 1 3 72 NA
7495 1 750 DH_PE0239 38 ROG 2017 2017.ROG 7 7 33.66666667 79.66666667 149.3333333 1 6 74 NA
7496 1 750 DH_KE0440 38 ROG 2017 2017.ROG 6 5 24 48.33333333 154 1 4 80 NA
7497 1 750 DH_PE0001 38 ROG 2017 2017.ROG 4 4 16.33333333 42 107.6666667 1 1 74 NA
7498 1 750 DH_KE0296 38 ROG 2017 2017.ROG 5 5 24 45 139.3333333 1 4 82 NA
7499 1 750 DH_PE0305 38 ROG 2017 2017.ROG 7 7 32.66666667 86.66666667 156.3333333 2 5 76 NA
7501 2 751 DH_KE0215 38 ROG 2017 2017.ROG 5 5 29.33333333 65 146.3333333 2 2 74 NA
7502 2 751 DH_PE0357 38 ROG 2017 2017.ROG 5 6 29 82.33333333 113 1 4 72 NA
7503 2 751 DH_KE0289 38 ROG 2017 2017.ROG 6 6 28.66666667 61.66666667 133.3333333 2 1 72 NA
7504 2 751 DH_PE0339 38 ROG 2017 2017.ROG 5 5 22.66666667 62.33333333 153.3333333 1 4 84 NA
7505 2 751 DH_PE0224 38 ROG 2017 2017.ROG 4 4 25 62 105.6666667 1 4 74 NA
7507 2 751 DH_PE0271 38 ROG 2017 2017.ROG 6 6 35.66666667 81.66666667 148.3333333 3 3 78 NA
7508 2 751 DH_PE0063 38 ROG 2017 2017.ROG 5 5 20 62.66666667 108 1 3 72 NA
7510 2 751 DH_KE0586 38 ROG 2017 2017.ROG 5 5 23 55.66666667 118.3333333 4 2 70 NA
7511 2 752 DH_KE0105 38 ROG 2017 2017.ROG 5 5 23 58.33333333 126 6 4 72 NA
7512 2 752 DH_KE0259 38 ROG 2017 2017.ROG 4 5 25 56.66666667 122.3333333 4 4 74 NA
7513 2 752 DH_KE0516 38 ROG 2017 2017.ROG 8 7 35 79 165.6666667 1 4 68 NA
7514 2 752 DH_KE0237 38 ROG 2017 2017.ROG 6 6 24 66.66666667 137 2 3 70 NA
7518 2 752 DH_PE0196 38 ROG 2017 2017.ROG 6 6 33 81 129 1 5 70 NA
7519 2 752 DH_PE0202 38 ROG 2017 2017.ROG 5 3 21 53.66666667 112.3333333 1 3 78 NA
7520 2 752 DH_KE0124 38 ROG 2017 2017.ROG 4 5 26 65.33333333 200.6666667 1 3 84 NA
7521 2 753 DH_KE0583 38 ROG 2017 2017.ROG 6 6 22.33333333 63 118 7 4 64 NA
7522 2 753 DH_KE0137 38 ROG 2017 2017.ROG 5 5 24.66666667 57.33333333 126.3333333 1 4 64 NA
7523 2 753 DH_PE0424 38 ROG 2017 2017.ROG 5 5 26.33333333 66.33333333 176.6666667 1 1 74 NA
7524 2 753 DH_KE0292 38 ROG 2017 2017.ROG 6 5 24.33333333 52.66666667 191.3333333 4 1 76 NA
7525 2 753 DH_PE0060 38 ROG 2017 2017.ROG 6 6 30.33333333 70 119.3333333 1 5 66 NA
7526 2 753 DH_PE0085 38 ROG 2017 2017.ROG 6 6 23.33333333 69.33333333 149 8 5 74 NA
7527 2 753 DH_PE0286 38 ROG 2017 2017.ROG 6 7 25.33333333 73 120.3333333 1 3 72 NA
7528 2 753 DH_PE0498 38 ROG 2017 2017.ROG 5 6 30.66666667 60.33333333 99 1 6 72 NA
7529 2 753 DH_KE0734 38 ROG 2017 2017.ROG 6 6 27.33333333 71.66666667 146.6666667 1 6 76 NA
7530 2 753 DH_KE0520 38 ROG 2017 2017.ROG 5 6 30.33333333 66.33333333 144.6666667 1 1 72 NA
7532 2 754 DH_KE0323 38 ROG 2017 2017.ROG 5 6 25.33333333 63.66666667 143 1 1 64 NA
7533 2 754 DH_PE0101 38 ROG 2017 2017.ROG 5 6 21.33333333 61.66666667 124.3333333 1 3 72 NA
7534 2 754 DH_KE0334 38 ROG 2017 2017.ROG 4 5 17.66666667 53.33333333 136.3333333 1 1 66 NA
7537 2 754 DH_KE0612 38 ROG 2017 2017.ROG 6 6 31.33333333 56.33333333 139.3333333 1 1 68 NA
7538 2 754 DH_KE0578 38 ROG 2017 2017.ROG 6 6 27 63 161 1 4 74 NA
7539 2 754 DH_PE0402 38 ROG 2017 2017.ROG 4 5 21.33333333 52.33333333 151 1 1 72 NA
7541 2 755 DH_PE0598 38 ROG 2017 2017.ROG 5 5 21.66666667 54.33333333 133.3333333 1 1 74 NA
7542 2 755 DH_KE0587 38 ROG 2017 2017.ROG 6 5 24.66666667 60.66666667 154.3333333 1 1 70 NA
7543 2 755 DH_KE0204 38 ROG 2017 2017.ROG 5 6 26.33333333 59.66666667 157 2 4 76 NA
7544 2 755 DH_KE0139 38 ROG 2017 2017.ROG 6 6 33.66666667 65.33333333 169 9 2 78 NA
7545 2 755 DH_PE0479 38 ROG 2017 2017.ROG 5 6 24.66666667 58 125 1 1 74 NA
7546 2 755 DH_KE0585 38 ROG 2017 2017.ROG 5 5 23.66666667 65.33333333 144.6666667 2 1 72 NA
7547 2 755 DH_KE0549 38 ROG 2017 2017.ROG 4 5 22.33333333 59 166.3333333 3 4 78 NA
7548 2 755 DH_PE0087 38 ROG 2017 2017.ROG 7 7 40.33333333 90.66666667 142.6666667 1 6 72 NA
7549 2 755 DH_PE0333 38 ROG 2017 2017.ROG 6 6 26.33333333 60.66666667 125.6666667 1 1 74 NA
7551 2 756 UH006 38 ROG 2017 2017.ROG 7 7 32.66666667 76.33333333 141.3333333 1 1 66 NA
7552 2 756 DH_PE0529 38 ROG 2017 2017.ROG 5 6 27.33333333 67 134 1 6 74 NA
7553 2 756 DH_KE0052 38 ROG 2017 2017.ROG 4 4 20 58.66666667 111.3333333 1 1 70 NA
7554 2 756 DH_PE0171 38 ROG 2017 2017.ROG 6 6 28.66666667 62 103.3333333 1 7 68 NA
7555 2 756 DH_KE0296 38 ROG 2017 2017.ROG 4 5 24.33333333 51.66666667 145.6666667 1 3 78 NA
7556 2 756 DH_PE0507 38 ROG 2017 2017.ROG 5 5 26 65.33333333 110.3333333 1 3 74 NA
7558 2 756 DH_PE0219 38 ROG 2017 2017.ROG 6 6 20.33333333 53.33333333 132 1 4 76 NA
7559 2 756 DH_PE0230 38 ROG 2017 2017.ROG 6 6 26.66666667 62.66666667 111.6666667 1 4 80 NA
7561 2 757 DH_PE0178 38 ROG 2017 2017.ROG 6 5 32.33333333 68.33333333 111 1 6 74 NA
7562 2 757 DH_KE0418 38 ROG 2017 2017.ROG 5 5 24 60.66666667 156 1 4 82 NA
7563 2 757 DH_KE0066 38 ROG 2017 2017.ROG 4 5 19.33333333 55.33333333 175 1 1 86 NA
7564 2 757 DH_KE0487 38 ROG 2017 2017.ROG 5 5 26.33333333 55 152 1 3 74 NA
7565 2 757 DH_PE0305 38 ROG 2017 2017.ROG 8 7 41.33333333 88.33333333 162.3333333 2 6 74 NA
7566 2 757 DH_PE0345 38 ROG 2017 2017.ROG 4 6 29 72.33333333 200.3333333 2 1 80 NA
7568 2 757 DH_PE0174 38 ROG 2017 2017.ROG 6 5 26.66666667 53.33333333 119 1 3 78 NA
7569 2 757 DH_KE0080 38 ROG 2017 2017.ROG 6 6 27 57 158 1 4 70 NA
7570 2 757 DH_KE0164 38 ROG 2017 2017.ROG 5 5 22 49 102.3333333 1 4 64 NA
7571 2 758 DH_KE0621 38 ROG 2017 2017.ROG 5 5 30.33333333 62 124.3333333 1 2 74 NA
7572 2 758 DH_KE0121 38 ROG 2017 2017.ROG 5 4 24.33333333 56.66666667 112.6666667 3 1 70 NA
7573 2 758 DH_PE0106 38 ROG 2017 2017.ROG 5 6 35.66666667 91.66666667 148 3 5 72 NA
7574 2 758 DH_KE0581 38 ROG 2017 2017.ROG 5 5 24.66666667 61.33333333 110 1 1 70 NA
7575 2 758 DH_PE0239 38 ROG 2017 2017.ROG 7 7 34.66666667 83 152.6666667 1 6 74 NA
7576 2 758 DH_PE0275 38 ROG 2017 2017.ROG 6 6 29.66666667 70.66666667 124.3333333 1 1 74 NA
7577 2 758 DH_KE0589 38 ROG 2017 2017.ROG 7 7 35.66666667 67.66666667 212.6666667 1 1 78 NA
7578 2 758 DH_PE0034 38 ROG 2017 2017.ROG 6 5 38 88.66666667 115.6666667 1 1 78 NA
7579 2 758 DH_KE0291 38 ROG 2017 2017.ROG 4 5 20.33333333 45.33333333 123.6666667 4 4 70 NA
7581 2 759 DH_KE0007 38 ROG 2017 2017.ROG 6 6 27.66666667 65.66666667 130.6666667 9 2 72 NA
7582 2 759 DH_KE0106 38 ROG 2017 2017.ROG 5 6 22 63 143.6666667 2 1 80 NA
7583 2 759 DH_LL0128 38 ROG 2017 2017.ROG 5 5 22 60.33333333 107.6666667 1 1 70 NA
7584 2 759 DH_KE0582 38 ROG 2017 2017.ROG 6 5 20.66666667 53.66666667 121.6666667 9 4 74 NA
7585 2 759 DH_PE0001 38 ROG 2017 2017.ROG 3 4 16.33333333 46.66666667 105.6666667 1 2 76 NA
7586 2 759 DH_KE0101 38 ROG 2017 2017.ROG 6 5 25.66666667 58 161 1 4 76 NA
7587 2 759 DH_KE0337 38 ROG 2017 2017.ROG 5 5 24.66666667 54.66666667 146.6666667 3 4 72 NA
7588 2 759 DH_PE0214 38 ROG 2017 2017.ROG 6 6 22.33333333 60 134.6666667 1 4 72 NA
7589 2 759 DH_KE0213 38 ROG 2017 2017.ROG 4 4 17 44.66666667 108.6666667 2 1 74 NA
7590 2 759 EP44 38 ROG 2017 2017.ROG 5 5 20 53.33333333 110.3333333 2 1 80 NA
7591 2 760 DH_KE0176 38 ROG 2017 2017.ROG 5 5 19.66666667 51 127.3333333 1 2 72 NA
7592 2 760 DH_PE0353 38 ROG 2017 2017.ROG 5 3 28.66666667 57.66666667 110.3333333 1 5 74 NA
7593 2 760 DH_PE0418 38 ROG 2017 2017.ROG 5 5 31.66666667 78 165.6666667 1 5 72 NA
